Date,Time,Zip_Code,Neighborhood,Police_Zone,Incident_Description,Council_District
2017-01-13,12:10:00,15232,Shadyside,4,CRIM MISCHIEF (GRAFFITI),8
2017-01-13,12:20:00,15232,Shadyside,4,CRIM MISCHIEF (GRAFFITI),8
2017-01-13,12:25:00,15232,Shadyside,4,CRIM MISCHIEF (GRAFFITI),8
2017-01-13,12:35:00,15232,Shadyside,4,CRIM MISCHIEF (GRAFFITI),8
2017-01-13,12:40:00,15232,Shadyside,4,CRIM MISCHIEF (GRAFFITI),8
2017-01-12,10:30:00,15217,Squirrel Hill South,4,CRIM MISCHIEF (GRAFFITI),5
2017-01-12,10:40:00,15217,Squirrel Hill South,4,CRIM MISCHIEF (GRAFFITI),5
2017-01-12,10:55:00,15207,Hazelwood,4,CRIM MISCHIEF (GRAFFITI),5
2017-01-12,12:45:00,15221,Point Breeze,4,CRIM MISCHIEF (GRAFFITI),9
2017-01-13,11:40:00,15213,Central Oakland,4,CRIM MISCHIEF (GRAFFITI),3
2017-01-13,11:45:00,15213,Central Oakland,4,CRIM MISCHIEF (GRAFFITI),3
2017-01-13,11:50:00,15213,Central Oakland,4,CRIM MISCHIEF (GRAFFITI),3
2017-01-13,12:00:00,15213,South Oakland,4,CRIM MISCHIEF (GRAFFITI),3
2017-01-16,08:00:00,15219,Bedford Dwellings,2,CRIM MISCHIEF (GRAFFITI),6
2017-01-18,13:25:00,15208,Point Breeze,4,CRIM MISCHIEF (GRAFFITI),8
2017-01-18,12:45:00,15213,West Oakland,4,CRIM MISCHIEF (GRAFFITI),6
2017-01-11,13:25:00,15213,Squirrel Hill North,4,CRIM MISCHIEF (GRAFFITI),8
2017-01-11,13:45:00,15213,North Oakland,4,CRIM MISCHIEF (GRAFFITI),6
2017-01-11,13:45:00,15206,Shadyside,4,CRIM MISCHIEF (GRAFFITI),8
2017-01-11,14:00:00,15206,Shadyside,4,CRIM MISCHIEF (GRAFFITI),8
2017-01-11,14:15:00,15206,Shadyside,4,CRIM MISCHIEF (GRAFFITI),8
2017-01-12,09:55:00,15213,North Oakland,4,CRIM MISCHIEF (GRAFFITI),8
2017-01-12,10:10:00,15213,Squirrel Hill North,4,CRIM MISCHIEF (GRAFFITI),8
2017-01-12,10:25:00,15217,Greenfield,4,CRIM MISCHIEF (GRAFFITI),5
2017-01-20,13:00:00,15224,Bloomfield,5,CRIM MISCHIEF (GRAFFITI),7
2017-01-20,04:50:00,15227,Carrick,3,CRIM MISCHIEF (GRAFFITI),4
2017-01-21,14:05:00,15204,Esplen,6,CRIM MISCHIEF (GRAFFITI),2
2017-01-18,10:00:00,15210,Arlington,3,CRIM MISCHIEF (GRAFFITI),3
2017-01-18,10:15:00,15219,Bedford Dwellings,2,CRIM MISCHIEF (GRAFFITI),6
2016-12-27,22:40:00,15206,Larimer,5,CRIMINAL HOMICIDE,9
2017-01-03,05:15:00,15221,Homewood North,5,CRIMINAL HOMICIDE,9
2017-01-15,22:07:00,15224,Garfield,5,CRIMINAL HOMICIDE,9
2017-01-08,11:30:00,15232,Shadyside,4,CRIMINAL MISCHIEF,8
2016-12-26,23:00:00,15211,Mount Washington,3,CRIMINAL MISCHIEF,2
2016-12-27,14:14:00,15212,Allegheny Center,1,CRIMINAL MISCHIEF,5
2016-12-31,18:30:00,15210,Outside City,OSC,CRIMINAL MISCHIEF,
2017-01-01,04:30:00,15218,Squirrel Hill South,4,CRIMINAL MISCHIEF,5
2017-01-06,22:58:00,15227,Carrick,3,CRIMINAL MISCHIEF,4
2017-01-12,06:45:00,15232,Shadyside,4,CRIMINAL MISCHIEF,8
2017-01-12,01:12:00,15210,Allentown,3,CRIMINAL MISCHIEF,3
2017-01-01,11:00:00,15208,Homewood South,5,CRIMINAL MISCHIEF,9
2017-01-10,23:00:00,15210,Knoxville,3,CRIMINAL MISCHIEF,3
2017-01-05,20:04:00,15217,Squirrel Hill South,4,CRIMINAL MISCHIEF,5
2016-12-31,02:05:00,15204,Sheraden,6,CRIMINAL MISCHIEF,2
2016-12-28,18:45:00,15212,Allegheny Center,1,CRIMINAL MISCHIEF,
2017-01-01,08:45:00,15203,South Side Flats,3,CRIMINAL MISCHIEF,3
2017-01-01,09:28:00,15201,Stanton Heights,5,CRIMINAL MISCHIEF,7
2017-01-01,10:00:00,15220,Ridgemont,6,CRIMINAL MISCHIEF,2
2016-12-31,12:10:00,15221,East Hills,5,CRIMINAL MISCHIEF,9
2017-01-02,00:48:00,15203,South Side Flats,3,CRIMINAL MISCHIEF,3
2017-01-03,20:20:00,15221,East Hills,5,CRIMINAL MISCHIEF,9
2017-01-09,14:19:00,15210,Mount Oliver,3,CRIMINAL MISCHIEF,3
2017-01-08,09:00:00,15203,South Side Flats,3,CRIMINAL MISCHIEF,3
2017-01-08,09:00:00,15203,South Side Flats,3,CRIMINAL MISCHIEF,3
2017-01-23,06:40:00,15208,South Oakland,4,CRIMINAL MISCHIEF,9
2017-01-13,17:00:00,15224,Bloomfield,5,CRIMINAL MISCHIEF,7
2017-01-18,08:30:00,15232,Shadyside,4,CRIMINAL MISCHIEF,8
2017-01-14,19:30:00,15213,North Oakland,4,CRIMINAL MISCHIEF,6
2017-01-21,08:15:00,15206,Shadyside,4,CRIMINAL MISCHIEF,8
2017-01-21,10:00:00,15232,Shadyside,4,CRIMINAL MISCHIEF,8
2017-01-24,10:30:00,15216,Beechview,6,CRIMINAL MISCHIEF,4
2017-01-13,12:30:00,15221,East Hills,5,CRIMINAL MISCHIEF,9
2017-01-15,20:15:00,15222,Central Business District,2,CRIMINAL MISCHIEF,6
2017-01-14,15:55:00,15208,Homewood South,5,CRIMINAL MISCHIEF,9
2017-01-15,00:27:00,15203,South Side Flats,3,CRIMINAL MISCHIEF,3
2017-01-14,07:00:00,15221,Point Breeze,4,CRIMINAL MISCHIEF,9
2017-01-14,08:00:00,15207,Greenfield,4,CRIMINAL MISCHIEF,5
2017-01-16,06:05:00,15234,Overbrook,3,CRIMINAL MISCHIEF,4
2017-01-15,10:00:00,15203,South Side Slopes,3,CRIMINAL MISCHIEF,3
2017-01-16,11:00:00,15206,Shadyside,4,CRIMINAL MISCHIEF,8
2017-01-16,14:15:00,15206,Shadyside,4,CRIMINAL MISCHIEF,8
2017-01-22,06:00:00,15207,Hazelwood,4,CRIMINAL MISCHIEF,5
2017-01-23,03:25:00,15210,Brookline,6,CRIMINAL MISCHIEF,4
2017-01-23,22:23:00,15203,South Side Flats,3,CRIMINAL MISCHIEF,3
2017-01-23,16:11:00,15210,Knoxville,3,CRIMINAL MISCHIEF,3
2017-01-20,09:47:00,15212,East Allegheny,1,CRIMINAL MISCHIEF,1
2017-01-15,08:00:00,15206,Shadyside,4,CRIMINAL MISCHIEF,8
2017-01-15,19:30:00,15214,Perry South,1,CRIMINAL MISCHIEF,6
2017-01-15,12:30:00,15206,Shadyside,4,CRIMINAL MISCHIEF,8
2017-01-14,11:50:00,15208,Homewood South,5,CRIMINAL MISCHIEF,9
2017-01-14,09:00:00,15232,Shadyside,4,CRIMINAL MISCHIEF,7
2017-01-11,11:12:00,15203,South Side Flats,3,CRIMINAL MISCHIEF,3
2017-01-22,03:30:00,15204,Sheraden,6,CRIMINAL MISCHIEF,2
2017-01-18,08:00:00,15203,South Side Flats,3,CRIMINAL MISCHIEF,3
2017-01-12,17:09:00,15206,Larimer,5,CRIMINAL MISCHIEF,9
2017-01-14,06:00:00,15232,Shadyside,4,CRIMINAL MISCHIEF,8
2017-01-15,08:15:00,15206,Shadyside,4,CRIMINAL MISCHIEF,8
2017-01-21,10:15:00,15213,Upper Hill,2,CRIMINAL MISCHIEF,6
2017-01-16,22:00:00,15208,Point Breeze North,4,CRIMINAL MISCHIEF,9
2017-01-17,16:45:00,15206,Shadyside,4,CRIMINAL MISCHIEF,8
2017-01-21,11:00:00,15232,Central Business District,4,CRIMINAL MISCHIEF,8
2017-01-21,12:00:00,15213,North Oakland,4,CRIMINAL MISCHIEF,8
2017-01-21,12:35:00,15210,Carrick,3,CRIMINAL MISCHIEF,4
2017-01-24,08:40:00,15213,South Oakland,4,CRIMINAL MISCHIEF,6
2017-01-05,18:23:00,15212,Spring Garden,1,CRIMINAL TRESPASS,1
2017-01-07,15:13:00,15221,Larimer,5,CRIMINAL TRESPASS,9
2017-01-06,02:30:00,15219,Polish Hill,2,CRIMINAL TRESPASS,7
2017-01-10,12:30:00,15203,South Side Slopes,3,CRIMINAL TRESPASS,3
2017-01-06,18:06:00,15208,Homewood West,5,CRIMINAL TRESPASS,9
2017-01-08,09:00:00,15218,Swisshelm Park,4,CRIMINAL TRESPASS,5
2016-12-26,13:24:00,15212,Central North Side,1,CRIMINAL TRESPASS,6
2017-01-12,18:19:00,15221,East Hills,5,CRIMINAL TRESPASS,9
2017-01-17,04:20:00,15212,Brighton Heights,1,CRIMINAL TRESPASS,1
2017-01-20,20:50:00,15220,Elliott,6,CRIMINAL TRESPASS,2
2017-01-17,22:41:00,15207,Hazelwood,4,CRIMINAL TRESPASS,5
2017-01-20,17:30:00,15203,South Side Slopes,3,CRIMINAL TRESPASS,3
2017-01-17,14:43:00,15204,Sheraden,6,DANGEROUS BURNING,2
2017-01-06,07:30:00,15205,Westwood,6,DEAD ON ARRIVAL (DOA),2
2017-01-06,13:46:00,15208,Homewood North,5,DEAD ON ARRIVAL (DOA),9
2016-12-29,17:15:00,15216,Beechview,6,DEAD ON ARRIVAL (DOA),4
2017-01-01,14:50:00,15212,Brighton Heights,1,DEAD ON ARRIVAL (DOA),1
2017-01-04,12:59:00,15203,South Side Flats,3,DEAD ON ARRIVAL (DOA),3
2016-12-30,17:40:00,15220,Central Business District,1,DEAD ON ARRIVAL (DOA),1
2017-01-06,13:15:00,15212,Brighton Heights,1,DEAD ON ARRIVAL (DOA),1
2017-01-01,08:38:00,15212,North Shore,1,DEAD ON ARRIVAL (DOA),1
2017-01-04,17:10:00,15206,Lincoln-Lemington-Belmar,5,DEAD ON ARRIVAL (DOA),9
2017-01-03,06:38:00,15208,Homewood North,5,DEAD ON ARRIVAL (DOA),9
2017-01-10,15:05:00,15214,Perry North,1,DEAD ON ARRIVAL (DOA),1
2017-01-03,13:50:00,15206,Lincoln-Lemington-Belmar,5,DEAD ON ARRIVAL (DOA),9
2017-01-10,11:21:00,15203,South Side Slopes,3,DEAD ON ARRIVAL (DOA),3
2016-12-28,09:00:00,15212,Brighton Heights,1,DEAD ON ARRIVAL (DOA),1
2017-01-05,17:06:00,15217,Greenfield,4,DEAD ON ARRIVAL (DOA),5
2017-01-01,05:48:00,15219,Middle Hill,2,DEAD ON ARRIVAL (DOA),6
2017-01-01,08:00:00,15216,Beechview,6,DEAD ON ARRIVAL (DOA),4
2017-01-02,12:54:00,15207,Hazelwood,4,DEAD ON ARRIVAL (DOA),5
2016-12-28,21:01:00,15205,Fairywood,6,DEAD ON ARRIVAL (DOA),2
2016-12-31,02:23:00,15206,East Liberty,5,DEAD ON ARRIVAL (DOA),9
2016-12-31,05:18:00,15221,East Hills,5,DEAD ON ARRIVAL (DOA),9
2016-12-28,16:10:00,15232,Shadyside,4,DEAD ON ARRIVAL (DOA),8
2017-01-02,08:24:00,15204,Chartiers City,6,DEAD ON ARRIVAL (DOA),2
2017-01-05,12:31:00,15233,Manchester,1,DEAD ON ARRIVAL (DOA),6
2017-01-06,22:15:00,15217,Squirrel Hill South,4,DEAD ON ARRIVAL (DOA),5
2017-01-01,15:00:00,15224,Bloomfield,5,DEAD ON ARRIVAL (DOA),7
2017-01-05,10:00:00,15212,Allegheny Center,1,DEAD ON ARRIVAL (DOA),1
2017-01-12,16:10:00,15224,Bloomfield,5,DEAD ON ARRIVAL (DOA),7
2017-01-16,09:50:00,15217,Squirrel Hill South,4,DEAD ON ARRIVAL (DOA),5
2017-01-21,20:05:00,15220,Banksville,6,DEAD ON ARRIVAL (DOA),2
2017-01-23,18:58:00,15212,Spring Hill-City View,1,DEAD ON ARRIVAL (DOA),1
2017-01-23,18:25:00,15232,Friendship,5,DEAD ON ARRIVAL (DOA),7
2017-01-15,19:46:00,15205,Fairywood,6,DEAD ON ARRIVAL (DOA),2
2017-01-13,07:29:00,15204,Sheraden,6,DEAD ON ARRIVAL (DOA),2
2017-01-16,15:05:00,15210,Carrick,3,DEAD ON ARRIVAL (DOA),4
2017-01-18,15:00:00,15226,Brookline,6,DEAD ON ARRIVAL (DOA),4
2017-01-21,14:30:00,15205,Windgap,6,DEAD ON ARRIVAL (DOA),2
2017-01-12,09:41:00,15210,St. Clair,3,DEAD ON ARRIVAL (DOA),3
2017-01-24,05:26:00,15221,East Hills,5,DEAD ON ARRIVAL (DOA),9
2017-01-13,15:25:00,15219,Middle Hill,2,DEAD ON ARRIVAL (DOA),6
2017-01-16,14:46:00,15216,Beechview,6,DEAD ON ARRIVAL (DOA),4
2017-01-20,06:30:00,15233,Manchester,1,DEAD ON ARRIVAL (DOA),6
2017-01-18,21:13:00,15210,Carrick,3,DEAD ON ARRIVAL (DOA),4
2017-01-12,09:00:00,15214,Perry South,1,DEAD ON ARRIVAL (DOA),6
2017-01-12,08:00:00,15213,Shadyside,4,DEAD ON ARRIVAL (DOA),8
2016-12-28,16:45:00,15219,South Shore,3,DECEPTIVE BUSINESS PRACTICES,
2017-01-04,15:41:00,15219,Central Business District,2,DISORDERLY CONDUCT,6
2017-01-01,18:00:00,15212,Troy Hill,1,DISORDERLY CONDUCT,1
2017-01-02,19:40:00,15206,Shadyside,4,DISORDERLY CONDUCT,8
2017-01-01,01:30:00,15203,South Side Flats,3,DISORDERLY CONDUCT,3
2017-01-07,16:11:00,15213,Central Oakland,4,DISORDERLY CONDUCT,3
2017-01-08,02:05:00,15203,South Side Flats,3,DISORDERLY CONDUCT,3
2017-01-11,02:00:00,15203,South Side Flats,3,DISORDERLY CONDUCT,3
2016-12-31,21:26:00,15222,Central Business District,2,DISORDERLY CONDUCT,6
2017-01-05,15:50:00,15222,Central Business District,2,DISORDERLY CONDUCT,6
2017-01-10,22:15:00,15210,Knoxville,3,DISORDERLY CONDUCT,3
2017-01-08,02:05:00,15203,South Side Flats,3,DISORDERLY CONDUCT,3
2017-01-07,01:27:00,15212,North Shore,1,DISORDERLY CONDUCT,1
2017-01-01,00:36:00,15203,South Side Flats,3,DISORDERLY CONDUCT,3
2017-01-01,01:45:00,15212,Central North Side,1,DISORDERLY CONDUCT,1
2017-01-07,01:54:00,15203,South Side Flats,3,DISORDERLY CONDUCT,3
2017-01-14,01:35:00,15203,South Side Flats,3,DISORDERLY CONDUCT,3
2017-01-14,02:01:00,15203,South Side Flats,3,DISORDERLY CONDUCT,3
2017-01-22,22:52:00,15213,South Oakland,4,DISORDERLY CONDUCT,3
2017-01-23,21:27:00,15204,Sheraden,6,DISORDERLY CONDUCT,2
2017-01-23,21:41:00,15204,Sheraden,6,DISORDERLY CONDUCT,2
2017-01-15,00:15:00,15203,South Side Flats,3,DISORDERLY CONDUCT,3
2017-01-14,16:00:00,15201,Upper Lawrenceville,2,DISORDERLY CONDUCT,7
2017-01-20,15:55:00,15220,Elliott,6,DISORDERLY CONDUCT,2
2017-01-08,15:21:00,15212,Central North Side,1,DOG BITE,1
2017-01-16,00:17:00,15210,Knoxville,3,DOG BITE,3
2016-12-26,00:51:00,15213,North Oakland,4,DRIVING UNDER INFLUENCE,8
2017-01-07,12:00:00,15219,Crawford-Roberts,2,DRUG INVESTIGATION,6
2017-01-05,12:00:00,15233,Chateau,1,DRUG INVESTIGATION,6
2017-01-05,00:00:00,15219,Crawford-Roberts,2,DRUG INVESTIGATION,6
2016-12-31,00:04:00,15212,Brighton Heights,1,DRUG INVESTIGATION,1
2017-01-11,10:00:00,15233,Chateau,1,DRUG INVESTIGATION,6
2017-01-04,10:00:00,15233,Chateau,1,DRUG INVESTIGATION,6
2017-01-08,16:30:00,15212,North Shore,1,DRUG INVESTIGATION,1
2017-01-03,07:00:00,15210,Allentown,3,DRUG INVESTIGATION,3
2016-12-31,18:30:00,15220,West End,6,DRUG INVESTIGATION,7
2017-01-10,22:00:00,15212,California-Kirkbride,1,DRUG INVESTIGATION,6
2017-01-11,11:30:00,15226,Brookline,6,DRUG INVESTIGATION,4
2017-01-18,23:00:00,15220,West End,6,DRUG INVESTIGATION,7
2017-01-12,09:00:00,15233,Chateau,1,DRUG INVESTIGATION,6
2017-01-16,12:00:00,15220,West End,6,DRUG INVESTIGATION,7
2017-01-17,10:00:00,15219,Crawford-Roberts,2,DRUG INVESTIGATION,6
2017-01-19,22:30:00,15222,Central Business District,2,DRUG INVESTIGATION,7
2017-01-15,16:00:00,15206,Highland Park,5,DRUG INVESTIGATION,9
2017-01-11,16:45:00,15219,Bedford Dwellings,2,DRUG INVESTIGATION,6
2017-01-11,01:42:00,15226,Beechview,6,DUI - DRUG - IMPAIRED ABILITY,7
2017-01-01,13:58:00,15214,Perry North,1,DUI - DRUG - IMPAIRED ABILITY,1
2016-12-26,13:33:00,15219,Central Business District,2,DUI - DRUG - IMPAIRED ABILITY,6
2017-01-07,17:12:00,15212,Central North Side,1,DUI - DRUG - IMPAIRED ABILITY,6
2017-01-16,17:05:00,15226,Brookline,6,DUI - DRUG - IMPAIRED ABILITY,4
2017-01-08,17:24:00,15220,Banksville,6,DUI - HIGH RATE OF ALCHOL - BAC >=.10% <.16%,2
2017-01-07,03:29:00,15233,Chateau,1,DUI - HIGH RATE OF ALCHOL - BAC >=.10% <.16%,
2016-12-31,17:57:00,15220,West End,6,DUI - HIGH RATE OF ALCHOL - BAC >=.10% <.16%,2
2017-01-01,02:00:00,15220,South Shore,3,DUI - HIGH RATE OF ALCHOL - BAC >=.10% <.16%,2
2017-01-04,05:00:00,15214,Summer Hill,1,DUI - HIGH RATE OF ALCHOL - BAC >=.10% <.16%,1
2017-01-20,01:57:00,15220,West End,6,DUI - HIGH RATE OF ALCHOL - BAC >=.10% <.16%,2
2017-01-14,01:03:00,15220,Elliott,6,DUI - HIGH RATE OF ALCHOL - BAC >=.10% <.16%,2
2017-01-01,20:35:00,15212,Allegheny Center,1,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,1
2017-01-06,04:25:00,15147,Lincoln-Lemington-Belmar,5,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,7
2017-01-01,05:20:00,15219,Crawford-Roberts,2,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,6
2016-12-27,03:33:00,15220,Duquesne Heights,3,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,2
2017-01-06,14:32:00,15214,Perry North,1,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,1
2017-01-12,02:58:00,15210,Carrick,3,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,4
2017-01-07,02:10:00,15226,Brookline,6,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,4
2016-12-27,02:38:00,15208,Homewood South,5,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,9
2017-01-11,09:46:00,15210,Carrick,3,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,4
2016-12-31,01:12:00,15208,Point Breeze,4,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,9
2017-01-01,09:25:00,15232,Friendship,5,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,7
2017-01-14,22:52:00,15233,Chateau,1,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,1
2017-01-21,23:37:00,15208,Homewood North,5,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,9
2017-01-14,06:37:00,15206,Shadyside,4,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,9
2017-01-16,01:32:00,15204,Esplen,6,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,2
2017-01-12,18:25:00,15222,Central Business District,2,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,6
2017-01-15,01:15:00,15224,Bloomfield,5,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,7
2017-01-14,16:07:00,15219,Bluff,2,DUI - HIGHEST RATE OF ALCOHOL - BAC >= .16%,6
2017-01-01,17:53:00,15207,Hazelwood,4,ENDANGER WELFARE OF CHILDREN,5
2016-12-30,17:04:00,15210,Carrick,3,ENDANGER WELFARE OF CHILDREN,4
2017-01-11,13:25:00,15203,South Side Flats,3,ENDANGER WELFARE OF CHILDREN,3
2017-01-02,22:07:00,15206,Highland Park,5,ENDANGER WELFARE OF CHILDREN,7
2017-01-24,08:40:00,15212,Spring Hill-City View,1,ENDANGER WELFARE OF CHILDREN,1
2017-01-05,12:25:00,15232,Shadyside,4,ETHNIC INTIMIDATION,8
2017-01-04,23:39:00,15212,Spring Hill-City View,1,FALSE BURGLAR ALARM,1
2017-01-02,07:51:00,15212,Marshall-Shadeland,1,FALSE BURGLAR ALARM,1
2016-12-27,08:43:00,15214,Perry North,1,FALSE BURGLAR ALARM,1
2016-12-29,02:28:00,15220,West End,6,FALSE BURGLAR ALARM,2
2016-12-30,06:28:00,15216,Beechview,6,FALSE BURGLAR ALARM,2
2017-01-08,09:12:00,15220,Crafton Heights,6,FALSE BURGLAR ALARM,2
2017-01-07,00:02:00,15212,Allegheny Center,1,FALSE BURGLAR ALARM,1
2017-01-03,08:20:00,15233,Central North Side,1,FALSE BURGLAR ALARM,1
2017-01-05,23:52:00,15233,Chateau,1,FALSE BURGLAR ALARM,6
2017-01-09,08:55:00,15212,Central North Side,1,FALSE BURGLAR ALARM,1
2016-12-26,21:37:00,15212,Central North Side,1,FALSE BURGLAR ALARM,6
2017-01-12,03:23:00,", PA ",Northview Heights,1,FALSE BURGLAR ALARM,1
2017-01-08,13:04:00,15233,Chateau,1,FALSE BURGLAR ALARM,6
2017-01-08,16:35:00,15212,Marshall-Shadeland,1,FALSE BURGLAR ALARM,1
2017-01-09,00:15:00,15212,Allegheny Center,1,FALSE BURGLAR ALARM,1
2017-01-10,07:45:00,15212,Troy Hill,1,FALSE BURGLAR ALARM,1
2017-01-06,01:44:00,15214,Perry South,1,FALSE BURGLAR ALARM,6
2017-01-02,19:38:00,15212,Brighton Heights,1,FALSE BURGLAR ALARM,1
2017-01-10,14:35:00,15214,Perry South,1,FALSE BURGLAR ALARM,6
2017-01-06,03:08:00,15212,Allegheny Center,1,FALSE BURGLAR ALARM,1
2016-12-26,07:40:00,15233,Chateau,1,FALSE BURGLAR ALARM,6
2017-01-11,01:30:00,15212,Allegheny Center,1,FALSE BURGLAR ALARM,1
2016-12-30,00:29:00,15217,Squirrel Hill South,4,FALSE BURGLAR ALARM,5
2017-01-07,23:30:00,15212,Marshall-Shadeland,1,FALSE BURGLAR ALARM,1
2017-01-08,11:29:00,15212,Marshall-Shadeland,1,FALSE BURGLAR ALARM,1
2017-01-03,11:35:00,15212,Brighton Heights,1,FALSE BURGLAR ALARM,1
2017-01-09,05:19:00,15205,Westwood,6,FALSE BURGLAR ALARM,2
2017-01-13,16:58:00,15214,Perry North,1,FALSE BURGLAR ALARM,9
2017-01-23,10:56:00,15212,Brighton Heights,1,FALSE BURGLAR ALARM,1
2017-01-20,23:57:00,15212,East Allegheny,1,FALSE BURGLAR ALARM,1
2017-01-13,23:52:00,15233,Manchester,1,FALSE BURGLAR ALARM,6
2017-01-17,02:00:00,15212,Allegheny Center,1,FALSE BURGLAR ALARM,1
2017-01-17,05:09:00,15212,Marshall-Shadeland,1,FALSE BURGLAR ALARM,1
2017-01-17,23:49:00,15214,Perry South,1,FALSE BURGLAR ALARM,6
2017-01-23,03:12:00,15212,Brighton Heights,1,FALSE BURGLAR ALARM,1
2016-12-31,23:30:00,15213,South Oakland,4,FALSE IMPRISONMENT,3
2017-01-09,17:31:00,15203,South Side Flats,3,FALSE RPT LAW ENFORCE AUTH,3
2016-12-26,18:37:00,15201,Stanton Heights,5,FALSE RPT LAW ENFORCE AUTH,7
2017-01-12,22:43:00,15214,Perry South,1,FALSE RPT LAW ENFORCE AUTH,6
2017-01-18,23:50:00,15212,Central North Side,1,FALSE RPT LAW ENFORCE AUTH,1
2017-01-18,23:50:00,15212,Central North Side,1,FALSE RPT LAW ENFORCE AUTH,1
2017-01-19,13:12:00,15220,Central Business District,6,FALSE RPT LAW ENFORCE AUTH,7
2017-01-12,22:43:00,15214,Perry South,1,FALSE RPT LAW ENFORCE AUTH,6
2017-01-08,00:40:00,15207,Lincoln Place,4,FIREARM USED IN INCIDENT,5
2017-01-02,01:20:00,15206,Shadyside,4,FIREARMS NOT TO BE CARRIED WO LICENSE,8
2017-01-05,16:38:00,15207,Hazelwood,4,FIREARMS NOT TO BE CARRIED WO LICENSE,5
2016-12-31,12:26:00,15219,Middle Hill,2,FIREARMS NOT TO BE CARRIED WO LICENSE,6
2017-01-03,15:10:00,15224,Central Lawrenceville,2,FIREARMS NOT TO BE CARRIED WO LICENSE,7
2017-01-06,10:51:00,15212,Brighton Heights,1,FIREARMS NOT TO BE CARRIED WO LICENSE,1
2017-01-08,02:47:00,15206,Larimer,5,FIREARMS NOT TO BE CARRIED WO LICENSE,9
2017-01-16,10:15:00,15221,East Hills,5,FIREARMS NOT TO BE CARRIED WO LICENSE,9
2017-01-21,02:38:00,15206,Larimer,5,FIREARMS NOT TO BE CARRIED WO LICENSE,9
2017-01-21,02:08:00,15216,Banksville,6,FIREARMS NOT TO BE CARRIED WO LICENSE,2
2017-01-12,15:34:00,15205,Westwood,6,FIREARMS NOT TO BE CARRIED WO LICENSE,2
2017-01-19,20:58:00,15219,Bluff,2,FIREARMS NOT TO BE CARRIED WO LICENSE,6
2016-12-29,13:50:00,15210,Allentown,3,FIRES (SELF STARTING),3
2017-01-13,19:55:00,15210,Allentown,3,FLIGHT TO AVOID APPREHENSION/TRIAL/PUNISHMEN,3
2016-12-28,23:52:00,15219,Bedford Dwellings,2,FORGERY,6
2017-01-01,13:05:00,15210,Arlington,3,FORGERY,3
2017-01-03,12:53:00,15212,North Shore,1,FORGERY,1
2017-01-05,09:56:00,15212,East Allegheny,1,FORGERY,1
2017-01-05,13:40:00,15206,Point Breeze,4,FORGERY,8
2017-01-04,11:40:00,15217,Squirrel Hill South,4,FORGERY,5
2017-01-10,18:46:00,15212,Marshall-Shadeland,1,FORGERY,1
2017-01-03,12:53:00,15212,North Shore,1,FORGERY,1
2016-12-27,03:53:00,15217,Greenfield,4,FORGERY,5
2016-12-29,12:00:00,15212,East Allegheny,1,FORGERY,1
2016-12-30,20:30:00,15208,Point Breeze North,4,FORGERY,9
2017-01-06,18:44:00,15217,Squirrel Hill South,4,FORGERY,5
2017-01-21,08:52:00,15219,Central Business District,2,FORGERY,6
2017-01-15,11:01:00,15222,Strip District,2,FORGERY,7
2017-01-12,16:58:00,15205,Westwood,6,FORGERY,2
2017-01-14,18:00:00,15222,Central Business District,2,FORGERY,6
2017-01-12,00:01:00,15206,Homewood West,5,FORGERY,9
2016-12-30,15:15:00,15224,Bloomfield,5,FOUND DRUGS,7
2017-01-11,21:20:00,15206,Lincoln-Lemington-Belmar,5,FOUND DRUGS,9
2017-01-13,23:10:00,15212,East Allegheny,1,FOUND DRUGS,1
2017-01-12,21:20:00,15217,Greenfield,4,FOUND DRUGS,5
2017-01-19,11:28:00,15212,Troy Hill,1,FOUND DRUGS,1
2017-01-15,08:16:00,15212,East Allegheny,1,FOUND DRUGS,1
2017-01-19,12:15:00,15234,Overbrook,3,FOUND DRUGS,4
2017-01-15,19:14:00,15233,Manchester,1,FOUND DRUGS,6
2016-12-26,02:37:00,15208,Homewood South,5,FOUND PROPERTY,9
2016-12-29,13:05:00,15206,East Liberty,5,FOUND PROPERTY,9
2016-12-28,09:50:00,15232,Squirrel Hill North,4,FOUND PROPERTY,8
2016-12-26,17:40:00,15217,Squirrel Hill North,4,FOUND PROPERTY,8
