Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2016,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,388",32.3
2015,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,418",33.2
2014,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,433",34
2013,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,409",33.9
2012,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,422",34.1
2011,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,432",34.9
2010,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,537",38
2009,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,635",41.2
2008,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,732",43.6
2007,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,686",42.8
2006,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,718",43.6
2005,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,902",49.2
2004,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,960",50.5
2003,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"2,081",54.5
2002,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"2,226",58.5
2001,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"2,218",59.1
2000,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"2,187",58.3
1999,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"2,317",62.1
2016,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,363",38.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,364",38.6
2014,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,363",39
2013,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,320",38.1
2012,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,343",39.4
2011,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,338",39.7
2010,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,370",41.2
2009,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,416",43.2
2008,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,574",48.6
2007,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,498",46.7
2006,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,489",47.3
2005,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,571",50.3
2004,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,611",52.2
2003,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,758",57.5
2002,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,845",60.4
2001,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,848",60.9
2000,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,830",60.6
1999,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,841",61.6
2016,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,057",40.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,050",40.8
2014,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,050",41.8
2013,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"1,990",41.7
2012,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,073",44.3
2011,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,064",44.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"1,992",44.1
2009,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,064",46.4
2008,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,098",47.9
2007,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,144",49.8
2006,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,197",51.9
2005,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,168",52.5
2004,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,339",58
2003,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,442",61.3
2002,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,554",64.9
2001,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,557",65.2
2000,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,637",67.7
1999,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,710",70.4
2016,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,322",46
2015,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,280",46
2014,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,230",45.6
2013,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,098",44
2012,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,039",43.9
2011,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,071",45.7
2010,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"1,977",44.9
2009,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,061",47.4
2008,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,084",48.6
2007,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,147",51.3
2006,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,195",53.9
2005,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,469",58
2004,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,489",59.8
2003,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,526",61.4
2002,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,595",63.8
2001,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,638",65.4
2000,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,533",63.5
1999,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,684",68.3
2016,Cerebrovascular diseases (I60-I69),Stroke,Maine,663,34.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Maine,616,32.6
2014,Cerebrovascular diseases (I60-I69),Stroke,Maine,628,33.2
2013,Cerebrovascular diseases (I60-I69),Stroke,Maine,620,33.4
2012,Cerebrovascular diseases (I60-I69),Stroke,Maine,619,34.3
2011,Cerebrovascular diseases (I60-I69),Stroke,Maine,630,35.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Maine,602,34.5
2009,Cerebrovascular diseases (I60-I69),Stroke,Maine,647,38
2008,Cerebrovascular diseases (I60-I69),Stroke,Maine,671,40.4
2007,Cerebrovascular diseases (I60-I69),Stroke,Maine,664,40.4
2006,Cerebrovascular diseases (I60-I69),Stroke,Maine,670,41.5
2005,Cerebrovascular diseases (I60-I69),Stroke,Maine,693,43.8
2004,Cerebrovascular diseases (I60-I69),Stroke,Maine,801,51.5
2003,Cerebrovascular diseases (I60-I69),Stroke,Maine,802,52.2
2002,Cerebrovascular diseases (I60-I69),Stroke,Maine,823,54.5
2001,Cerebrovascular diseases (I60-I69),Stroke,Maine,822,55.2
2000,Cerebrovascular diseases (I60-I69),Stroke,Maine,833,57
1999,Cerebrovascular diseases (I60-I69),Stroke,Maine,879,61.2
2016,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,709",39.7
2015,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,540",37.8
2014,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,469",38
2013,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,315",36.1
2012,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,280",36.5
2011,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,306",37.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,279",38.8
2009,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,288",39.4
2008,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,330",41.4
2007,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,364",42.9
2006,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,365",43.8
2005,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,476",47.1
2004,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,718",53.2
2003,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,734",54.7
2002,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,811",57.5
2001,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,882",60.2
2000,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,955",63.4
1999,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,892",63.3
2016,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,468",27.9
2015,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,475",28.4
2014,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,460",28.7
2013,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,354",27.7
2012,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,371",28.3
2011,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,466",30.2
2010,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,516",31.3
2009,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,579",32.5
2008,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,747",35.1
2007,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,832",36.7
2006,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,880",38.1
2005,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,977",39.8
2004,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,254",44.1
2003,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,407",46.5
2002,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,559",49.2
2001,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,535",49.3
2000,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,669",51.5
1999,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,548",50.4
2016,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,874",39
2015,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,666",37.6
2014,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,596",37.9
2013,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,373",36.3
2012,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,414",37.3
2011,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,442",38.6
2010,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,474",39.5
2009,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,435",39.8
2008,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,769",43.4
2007,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,798",44.5
2006,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,752",44.9
2005,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,057",48.9
2004,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,290",52
2003,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,470",54.5
2002,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,814",59
2001,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,701",58.8
2000,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,864",61.6
1999,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"6,041",64.3
2016,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,197",32.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,238",33.5
2014,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,202",34
2013,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,073",32
2012,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,081",33
2011,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,154",35
2010,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,167",36.1
2009,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,033",34.4
2008,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,199",37.7
2007,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,193",38.4
2006,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,219",39.7
2005,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,379",43.5
2004,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,542",47.1
2003,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,550",47.9
2002,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,706",51.7
2001,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,727",52.8
2000,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,820",55.9
1999,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,997",59.6
2016,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,705",50.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,734",52.6
2014,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,584",48.8
2013,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,500",47.2
2012,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,502",48.3
2011,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,526",50.6
2010,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,520",51.2
2009,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,436",48.8
2008,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,592",54.7
2007,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,589",55.7
2006,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,585",56.1
2005,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,622",58
2004,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,651",59.9
2003,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,736",63.6
2002,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,926",70.9
2001,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,935",71.5
2000,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,999",74.1
1999,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,854",69.2
2016,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,069",40.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,037",40.8
2014,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,030",41
2013,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"2,935",40.6
2012,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"2,989",42.2
2011,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,033",43.4
2010,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,001",44
2009,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,017",44.9
2008,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,261",49.2
2007,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,229",49.4
2006,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,247",50.5
2005,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,347",52.9
2004,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,503",56.1
2003,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,580",57.7
2002,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,885",63.1
2001,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,796",62
2000,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,940",65.1
1999,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,950",65.6
2016,Cerebrovascular diseases (I60-I69),Stroke,Montana,440,32.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Montana,458,33.8
2014,Cerebrovascular diseases (I60-I69),Stroke,Montana,480,36.4
2013,Cerebrovascular diseases (I60-I69),Stroke,Montana,480,37.6
2012,Cerebrovascular diseases (I60-I69),Stroke,Montana,415,33.1
2011,Cerebrovascular diseases (I60-I69),Stroke,Montana,460,37.9
2010,Cerebrovascular diseases (I60-I69),Stroke,Montana,494,41.8
2009,Cerebrovascular diseases (I60-I69),Stroke,Montana,462,39.5
2008,Cerebrovascular diseases (I60-I69),Stroke,Montana,466,40.3
2007,Cerebrovascular diseases (I60-I69),Stroke,Montana,443,39
2006,Cerebrovascular diseases (I60-I69),Stroke,Montana,461,41.7
2005,Cerebrovascular diseases (I60-I69),Stroke,Montana,522,48.6
2004,Cerebrovascular diseases (I60-I69),Stroke,Montana,484,46.1
2003,Cerebrovascular diseases (I60-I69),Stroke,Montana,576,56.1
2002,Cerebrovascular diseases (I60-I69),Stroke,Montana,639,63
2001,Cerebrovascular diseases (I60-I69),Stroke,Montana,578,58.1
2000,Cerebrovascular diseases (I60-I69),Stroke,Montana,583,60.1
1999,Cerebrovascular diseases (I60-I69),Stroke,Montana,595,62.2
2016,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,787,33.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,776,33.4
2014,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,798,34.7
2013,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,820,36.4
2012,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,776,34.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,810,36.9
2010,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,876,40.5
2009,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,857,40.1
2008,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,863,41
2007,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,921,43.8
2006,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,922,44.7
2005,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,986,48.4
2004,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,978,48.5
2003,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,"1,094",54.7
2002,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,"1,103",55.2
2001,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,"1,130",57.5
2000,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,"1,091",55.8
1999,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,"1,176",60.2
2016,Cerebrovascular diseases (I60-I69),Stroke,Nevada,"1,096",35.9
2015,Cerebrovascular diseases (I60-I69),Stroke,Nevada,"1,078",37
2014,Cerebrovascular diseases (I60-I69),Stroke,Nevada,948,33.8
2013,Cerebrovascular diseases (I60-I69),Stroke,Nevada,905,33.3
2012,Cerebrovascular diseases (I60-I69),Stroke,Nevada,897,34.3
2011,Cerebrovascular diseases (I60-I69),Stroke,Nevada,889,36
2010,Cerebrovascular diseases (I60-I69),Stroke,Nevada,796,33.3
2009,Cerebrovascular diseases (I60-I69),Stroke,Nevada,859,36.9
2008,Cerebrovascular diseases (I60-I69),Stroke,Nevada,906,40.8
2007,Cerebrovascular diseases (I60-I69),Stroke,Nevada,850,39.8
2006,Cerebrovascular diseases (I60-I69),Stroke,Nevada,847,41.3
2005,Cerebrovascular diseases (I60-I69),Stroke,Nevada,945,48.2
2004,Cerebrovascular diseases (I60-I69),Stroke,Nevada,"1,030",54.6
2003,Cerebrovascular diseases (I60-I69),Stroke,Nevada,"1,028",57.8
2002,Cerebrovascular diseases (I60-I69),Stroke,Nevada,976,57.7
2001,Cerebrovascular diseases (I60-I69),Stroke,Nevada,913,55.4
2000,Cerebrovascular diseases (I60-I69),Stroke,Nevada,872,56.5
1999,Cerebrovascular diseases (I60-I69),Stroke,Nevada,882,59.4
2016,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,490,28
2015,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,457,26.9
2014,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,474,28.9
2013,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,441,27.6
2012,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,457,29.3
2011,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,490,32.3
2010,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,500,33.5
2009,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,499,34.1
2008,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,484,33.9
2007,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,489,34.8
2006,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,494,36.1
2005,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,497,37.7
2004,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,586,45.6
2003,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,536,43
2002,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,627,51.3
2001,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,633,52.9
2000,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,662,56.4
1999,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,669,57.9
2016,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,401",30.4
2015,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,413",31.1
2014,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,419",31.4
2013,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,456",32.4
2012,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,440",32.7
2011,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,418",32.9
2010,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,402",33.4
2009,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,265",32.6
2008,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,264",33.1
2007,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,492",36
2006,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,468",36.3
2005,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,614",38.5
2004,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,781",40.8
2003,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,966",43.1
2002,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"4,016",44.3
2001,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"4,007",44.8
2000,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"4,316",49
1999,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"4,122",47.5
2016,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,885,35.5
2015,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,786,32.5
2014,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,822,34.7
2013,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,689,30
2012,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,677,30.3
2011,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,727,33.5
2010,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,806,38.4
2009,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,726,35.2
2008,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,760,38.3
2007,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,804,41.3
2006,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,739,39.3
2005,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,730,40.1
2004,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,721,41.1
2003,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,770,44.6
2002,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,715,42.2
2001,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,824,50.1
2000,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,813,50.6
1999,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,817,52.5
2016,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,258",25.5
2015,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,292",26
2014,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,212",26.1
2013,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,176",26.3
2012,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,139",26.6
2011,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,254",27.6
2010,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,213",27.9
2009,Cerebrovascular diseases (I60-I69),Stroke,New York,"5,950",27
2008,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,123",28.2
2007,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,160",28.8
2006,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,398",30.4
2005,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,622",31.7
2004,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,927",33.7
2003,Cerebrovascular diseases (I60-I69),Stroke,New York,"7,281",35.7
2002,Cerebrovascular diseases (I60-I69),Stroke,New York,"7,625",37.9
2001,Cerebrovascular diseases (I60-I69),Stroke,New York,"7,706",38.8
2000,Cerebrovascular diseases (I60-I69),Stroke,New York,"8,006",40.9
1999,Cerebrovascular diseases (I60-I69),Stroke,New York,"8,124",42.2
2016,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,940",43
2015,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,033",44.7
2014,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,702",43
2013,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,503",42.4
2012,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,410",42.8
2011,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,299",43.2
2010,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,298",44.7
2009,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,442",47.2
2008,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,637",50.8
2007,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,530",51.1
2006,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,572",53.2
2005,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,861",59
2004,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,955",61.7
2003,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,203",66.4
2002,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,259",68.8
2001,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,401",72.1
2000,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,749",78.5
1999,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,626",77.9
2016,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,311,32.7
2015,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,308,33.4
2014,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,325,35.5
2013,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,306,32.4
2012,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,343,37.3
2011,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,337,37.2
2010,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,382,42.9
2009,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,337,38.2
2008,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,325,37.2
2007,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,330,37.9
2006,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,428,49.6
2005,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,368,43
2004,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,475,55.4
